Frame,Satellite,Station,Elevation_deg,Rate_Mbps,Distance_km,Aggregated_Rate_Mbps,Simultaneous_Count
336,SAT_150,Singapore,39.88,1368.0,629.5,1368.0,1
337,SAT_149,Singapore,66.13,1667.6,243.9,2664.2,2
337,SAT_018,"Dubai, UAE",7.34,996.6,1985.4,2664.2,2
338,SAT_149,Singapore,75.61,1775.7,142.1,3829.1,3
338,SAT_019,"Dubai, UAE",13.46,1066.5,1556.2,3829.1,3
338,SAT_118,"Mingenew, Australia",6.48,986.9,2063.9,3829.1,3
339,SAT_149,Singapore,45.29,1429.8,528.1,3642.9,3
339,SAT_020,"Dubai, UAE",22.25,1166.8,1125.7,3642.9,3
339,SAT_118,"Mingenew, Australia",11.69,1046.3,1676.3,3642.9,3
340,SAT_020,"Dubai, UAE",36.83,1333.2,694.9,3694.6,3
340,SAT_149,Singapore,28.22,1234.9,914.2,3694.6,3
340,SAT_119,"Mingenew, Australia",18.71,1126.5,1286.0,3694.6,3
341,SAT_021,"Dubai, UAE",64.32,1647.0,265.1,4012.4,3
341,SAT_120,"Mingenew, Australia",29.19,1246.1,896.3,4012.4,3
341,SAT_149,Singapore,18.08,1119.3,1300.4,4012.4,3
342,SAT_021,"Dubai, UAE",72.89,1744.8,170.7,7804.7,6
342,SAT_024,"Zallaq, Bahrain",54.91,1539.5,382.7,7804.7,6
342,SAT_120,"Mingenew, Australia",46.95,1448.8,507.1,7804.7,6
342,SAT_149,Singapore,11.25,1041.3,1686.6,7804.7,6
342,SAT_048,"Mwulire, Rwanda",10.0,1027.0,1773.8,7804.7,6
342,SAT_175,"Seoul, South Korea",7.92,1003.3,1936.9,7804.7,6
343,SAT_121,"Mingenew, Australia",77.85,1801.3,120.9,9988.1,8
343,SAT_022,"Zallaq, Bahrain",75.96,1779.8,138.8,9988.1,8
343,SAT_015,"Dubai, UAE",26.08,1210.5,988.6,9988.1,8
343,SAT_048,"Mwulire, Rwanda",17.42,1111.8,1332.0,9988.1,8
343,SAT_174,"Seoul, South Korea",13.64,1068.5,1544.2,9988.1,8
343,SAT_134,"Alice Springs, Australia",10.6,1033.9,1737.9,9988.1,8
343,SAT_065,"Pretoria, South Africa",7.57,999.3,1968.3,9988.1,8
343,SAT_148,Singapore,6.14,983.0,2073.0,9988.1,8
344,SAT_121,"Mingenew, Australia",63.66,1639.4,275.8,9661.6,8
344,SAT_023,"Zallaq, Bahrain",43.48,1409.1,561.1,9661.6,8
344,SAT_048,"Mwulire, Rwanda",28.98,1243.6,890.1,9661.6,8
344,SAT_174,"Seoul, South Korea",21.61,1159.6,1151.0,9661.6,8
344,SAT_130,"Alice Springs, Australia",20.31,1144.7,1207.6,9661.6,8
344,SAT_065,"Pretoria, South Africa",13.91,1071.6,1532.7,9661.6,8
344,SAT_010,"Dubai, UAE",9.62,1022.7,1814.4,9661.6,8
344,SAT_156,"Harmon, Guam",5.07,970.8,2165.9,9661.6,8
345,SAT_048,"Mwulire, Rwanda",50.2,1485.8,448.2,8822.0,7
345,SAT_121,"Mingenew, Australia",38.33,1350.3,669.6,8822.0,7
345,SAT_174,"Seoul, South Korea",34.0,1300.9,760.9,8822.0,7
345,SAT_130,"Alice Springs, Australia",31.8,1275.8,818.6,8822.0,7
345,SAT_023,"Zallaq, Bahrain",25.83,1207.7,993.2,8822.0,7
345,SAT_065,"Pretoria, South Africa",23.05,1176.0,1098.4,8822.0,7
345,SAT_156,"Harmon, Guam",9.87,1025.6,1780.1,8822.0,7
346,SAT_048,"Mwulire, Rwanda",88.96,1928.1,10.0,9714.2,7
346,SAT_173,"Seoul, South Korea",55.98,1551.8,369.1,9714.2,7
346,SAT_130,"Alice Springs, Australia",51.69,1502.8,430.3,9714.2,7
346,SAT_064,"Pretoria, South Africa",38.44,1351.6,662.3,9714.2,7
346,SAT_122,"Mingenew, Australia",24.34,1190.7,1056.8,9714.2,7
346,SAT_155,"Harmon, Guam",16.15,1097.3,1394.1,9714.2,7
346,SAT_023,"Zallaq, Bahrain",15.68,1091.8,1426.7,9714.2,7
347,SAT_173,"Seoul, South Korea",87.09,1906.8,28.3,13234.1,10
347,SAT_130,"Alice Springs, Australia",83.93,1870.7,59.4,13234.1,10
347,SAT_064,"Pretoria, South Africa",67.89,1687.7,225.7,13234.1,10
347,SAT_048,"Mwulire, Rwanda",51.01,1495.1,435.8,13234.1,10
347,SAT_155,"Harmon, Guam",25.26,1201.2,1006.7,13234.1,10
347,SAT_121,"Mingenew, Australia",15.43,1089.0,1457.1,13234.1,10
347,SAT_075,"Cape Town, South Africa",9.84,1025.2,1812.2,13234.1,10
347,SAT_023,"Zallaq, Bahrain",8.88,1014.3,1860.5,13234.1,10
347,SAT_011,"Stockholm, Sweden",5.22,972.5,2171.3,13234.1,10
347,SAT_007,"Sodankylä, Finland",5.15,971.7,2180.3,13234.1,10
348,SAT_064,"Pretoria, South Africa",69.03,1700.7,213.1,12723.7,10
348,SAT_130,"Alice Springs, Australia",57.26,1566.4,353.5,12723.7,10
348,SAT_173,"Seoul, South Korea",52.23,1509.0,421.5,12723.7,10
348,SAT_155,"Harmon, Guam",40.18,1371.4,619.4,12723.7,10
348,SAT_048,"Mwulire, Rwanda",29.37,1248.1,877.7,12723.7,10
348,SAT_070,"Cape Town, South Africa",27.17,1223.0,960.6,12723.7,10
348,SAT_012,"Stockholm, Sweden",10.61,1034.0,1746.4,12723.7,10
348,SAT_007,"Sodankylä, Finland",10.49,1032.6,1758.3,12723.7,10
348,SAT_120,"Dubbo, Australia",10.15,1028.8,1789.0,12723.7,10
348,SAT_119,"Mingenew, Australia",8.48,1009.8,1913.2,12723.7,10
349,SAT_155,"Harmon, Guam",67.05,1678.1,232.1,13958.2,11
349,SAT_068,"Cape Town, South Africa",51.05,1495.6,442.6,13958.2,11
349,SAT_173,"Chitose, Japan",43.86,1413.5,555.9,13958.2,11
349,SAT_064,"Pretoria, South Africa",39.09,1359.0,649.6,13958.2,11
349,SAT_131,"Alice Springs, Australia",35.16,1314.2,734.8,13958.2,11
349,SAT_127,"Dubbo, Australia",29.87,1253.8,875.6,13958.2,11
349,SAT_012,"Stockholm, Sweden",17.96,1117.9,1320.4,13958.2,11
349,SAT_007,"Sodankylä, Finland",17.69,1114.8,1336.7,13958.2,11
349,SAT_048,"Mwulire, Rwanda",17.63,1114.2,1319.7,13958.2,11
349,SAT_165,"Seoul, South Korea",13.6,1068.1,1540.9,13958.2,11
349,SAT_018,"Dublin, Ireland",10.17,1029.0,1772.2,13958.2,11
350,SAT_067,"Cape Town, South Africa",81.75,1845.9,81.4,16081.5,12
350,SAT_155,"Harmon, Guam",74.24,1760.1,155.3,16081.5,12
350,SAT_173,"Chitose, Japan",72.79,1743.6,172.2,16081.5,12
350,SAT_127,"Dubbo, Australia",47.91,1459.7,490.7,16081.5,12
350,SAT_169,"Obihiro, Japan",36.65,1331.2,697.6,16081.5,12
350,SAT_012,"Stockholm, Sweden",29.23,1246.5,894.6,16081.5,12
350,SAT_007,"Sodankylä, Finland",28.62,1239.6,915.2,16081.5,12
350,SAT_134,"Alice Springs, Australia",19.27,1132.9,1251.4,16081.5,12
350,SAT_060,"Pretoria, South Africa",18.72,1126.5,1277.6,16081.5,12
350,SAT_017,"Dublin, Ireland",18.17,1120.3,1307.0,16081.5,12
350,SAT_043,"Accra, Ghana",11.72,1046.7,1651.9,16081.5,12
350,SAT_048,"Mwulire, Rwanda",10.13,1028.5,1761.7,16081.5,12
351,SAT_172,"Obihiro, Japan",79.95,1825.4,98.7,17681.3,13
351,SAT_128,"Dubbo, Australia",76.51,1786.0,134.3,17681.3,13
351,SAT_067,"Cape Town, South Africa",51.46,1500.1,436.6,17681.3,13
351,SAT_012,"Stockholm, Sweden",49.3,1475.5,469.0,17681.3,13
351,SAT_007,"Sodankylä, Finland",47.81,1458.6,494.1,17681.3,13
351,SAT_175,"Chitose, Japan",45.77,1435.3,523.9,17681.3,13
351,SAT_155,"Harmon, Guam",44.31,1418.6,542.6,17681.3,13
351,SAT_009,"Öjebyn, Sweden",41.99,1392.1,595.6,17681.3,13
351,SAT_016,"Dublin, Ireland",30.45,1260.4,857.7,17681.3,13
351,SAT_043,"Accra, Ghana",19.97,1140.8,1210.6,17681.3,13
351,SAT_057,"Pretoria, South Africa",7.82,1002.2,1941.6,17681.3,13
351,SAT_138,"Alice Springs, Australia",7.53,998.8,1962.9,17681.3,13
351,SAT_116,"Awarua, New Zeland",6.52,987.4,2079.3,17681.3,13
352,SAT_012,"Stockholm, Sweden",85.5,1888.6,44.3,17064.1,12
352,SAT_007,"Sodankylä, Finland",82.4,1853.3,75.2,17064.1,12
352,SAT_008,"Öjebyn, Sweden",71.57,1729.7,187.0,17064.1,12
352,SAT_128,"Dubbo, Australia",61.81,1618.3,297.4,17064.1,12
352,SAT_016,"Dublin, Ireland",51.85,1504.6,429.3,17064.1,12
352,SAT_172,"Obihiro, Japan",48.07,1461.5,485.0,17064.1,12
352,SAT_043,"Accra, Ghana",33.35,1293.5,770.0,17064.1,12
352,SAT_067,"Cape Town, South Africa",30.22,1257.8,867.5,17064.1,12
352,SAT_155,"Harmon, Guam",27.6,1227.9,929.9,17064.1,12
352,SAT_179,"Chitose, Japan",16.02,1095.8,1418.7,17064.1,12
352,SAT_119,"Awarua, New Zeland",14.12,1074.1,1538.7,17064.1,12
352,SAT_024,"Guildford Pole, UK",12.79,1058.9,1594.4,17064.1,12
353,SAT_016,"Dublin, Ireland",86.92,1904.8,30.2,16548.9,12
353,SAT_009,"Öjebyn, Sweden",63.77,1640.7,275.0,16548.9,12
353,SAT_043,"Accra, Ghana",58.5,1580.6,333.1,16548.9,12
353,SAT_007,"Sodankylä, Finland",57.86,1573.2,348.9,16548.9,12
353,SAT_012,"Stockholm, Sweden",55.29,1543.9,382.0,16548.9,12
353,SAT_128,"Dubbo, Australia",37.74,1343.7,680.2,16548.9,12
353,SAT_020,"Guildford Pole, UK",36.19,1325.9,711.2,16548.9,12
353,SAT_172,"Obihiro, Japan",29.63,1251.0,878.1,16548.9,12
353,SAT_120,"Awarua, New Zeland",22.65,1171.4,1128.0,16548.9,12
353,SAT_067,"Cape Town, South Africa",18.44,1123.4,1300.9,16548.9,12
353,SAT_155,"Harmon, Guam",17.67,1114.5,1317.2,16548.9,12
353,SAT_182,"Chitose, Japan",5.51,975.8,2150.5,16548.9,12
354,SAT_018,"Guildford Pole, UK",76.71,1788.3,132.0,14503.3,11
354,SAT_043,"Accra, Ghana",75.73,1777.1,140.1,14503.3,11
354,SAT_015,"Dundee, Scotland",58.25,1577.7,341.9,14503.3,11
354,SAT_009,"Öjebyn, Sweden",37.58,1341.8,686.5,14503.3,11
354,SAT_121,"Awarua, New Zeland",35.55,1318.6,736.3,14503.3,11
354,SAT_006,"Sodankylä, Finland",33.08,1290.5,793.8,14503.3,11
354,SAT_128,"Dubbo, Australia",23.98,1186.6,1068.0,14503.3,11
354,SAT_172,"Obihiro, Japan",18.88,1128.4,1271.6,14503.3,11
354,SAT_155,"Harmon, Guam",10.94,1037.8,1704.5,14503.3,11
354,SAT_067,"Cape Town, South Africa",10.86,1036.8,1734.9,14503.3,11
354,SAT_188,"Utqiagvik, USA",9.35,1019.6,1846.2,14503.3,11
355,SAT_015,"Dundee, Scotland",80.05,1826.5,98.4,13932.5,11
355,SAT_018,"Guildford Pole, UK",61.67,1616.8,298.4,13932.5,11
355,SAT_121,"Awarua, New Zeland",58.35,1578.9,344.3,13932.5,11
355,SAT_043,"Accra, Ghana",43.07,1404.5,564.7,13932.5,11
355,SAT_009,"Öjebyn, Sweden",23.07,1176.2,1106.0,13932.5,11
355,SAT_006,"Sodankylä, Finland",20.61,1148.1,1207.5,13932.5,11
355,SAT_188,"Utqiagvik, USA",15.75,1092.6,1442.0,13932.5,11
355,SAT_128,"Dubbo, Australia",15.35,1088.2,1456.7,13932.5,11
355,SAT_172,"Obihiro, Japan",11.75,1047.0,1665.2,13932.5,11
355,SAT_155,"Harmon, Guam",5.9,980.2,2091.7,13932.5,11
355,SAT_067,"Cape Town, South Africa",5.32,973.6,2169.0,13932.5,11
356,SAT_121,"Awarua, New Zeland",84.26,1874.5,57.1,11151.0,9
356,SAT_015,"Dundee, Scotland",46.27,1440.9,518.1,11151.0,9
356,SAT_018,"Guildford Pole, UK",35.53,1318.4,728.3,11151.0,9
356,SAT_043,"Accra, Ghana",25.33,1202.0,1004.3,11151.0,9
356,SAT_188,"Utqiagvik, USA",24.98,1198.0,1037.9,11151.0,9
356,SAT_008,"Öjebyn, Sweden",14.11,1073.9,1532.8,11151.0,9
356,SAT_005,"Sodankylä, Finland",12.04,1050.3,1661.8,11151.0,9
356,SAT_131,"Dubbo, Australia",8.16,1006.0,1925.0,11151.0,9
356,SAT_171,"Obihiro, Japan",6.48,986.9,2056.0,11151.0,9
357,SAT_121,"Awarua, New Zeland",51.33,1498.7,442.8,8322.2,7
357,SAT_188,"Utqiagvik, USA",40.18,1371.5,633.9,8322.2,7
357,SAT_015,"Dundee, Scotland",27.6,1227.9,945.0,8322.2,7
357,SAT_019,"Guildford Pole, UK",21.38,1156.9,1165.7,8322.2,7
357,SAT_043,"Accra, Ghana",15.2,1086.4,1445.3,8322.2,7
357,SAT_006,"Öjebyn, Sweden",7.08,993.8,2023.1,8322.2,7
357,SAT_005,"Sodankylä, Finland",6.48,986.9,2073.5,8322.2,7
358,SAT_188,"Utqiagvik, USA",67.71,1685.6,230.4,8301.5,7
358,SAT_121,"Awarua, New Zeland",31.68,1274.4,834.8,8301.5,7
358,SAT_016,"Dundee, Scotland",16.98,1106.7,1370.0,8301.5,7
358,SAT_195,"Deadhorse, USA",16.63,1102.7,1398.5,8301.5,7
358,SAT_180,"North Pole, USA",13.51,1067.1,1564.2,8301.5,7
358,SAT_020,"Guildford Pole, UK",12.52,1055.9,1617.9,8301.5,7
358,SAT_043,"Accra, Ghana",8.43,1009.1,1886.7,8301.5,7
359,SAT_188,"Deadhorse, USA",74.55,1763.7,156.0,8942.2,7
359,SAT_187,"Utqiagvik, USA",66.75,1674.7,241.2,8942.2,7
359,SAT_184,"North Pole, USA",36.24,1326.6,717.0,8942.2,7
359,SAT_121,"Awarua, New Zeland",20.28,1144.3,1227.2,8942.2,7
359,SAT_016,"Dundee, Scotland",9.94,1026.4,1795.6,8942.2,7
359,SAT_085,"Ushuaia, Argentina",9.55,1021.9,1856.6,8942.2,7
359,SAT_021,"Guildford Pole, UK",6.29,984.7,2075.1,8942.2,7
360,SAT_186,"North Pole, USA",72.59,1741.3,176.6,7545.8,6
360,SAT_188,"Deadhorse, USA",63.97,1642.9,273.7,7545.8,6
360,SAT_084,"Ushuaia, Argentina",16.21,1097.9,1437.5,7545.8,6
360,SAT_121,"Awarua, New Zeland",12.79,1058.9,1619.6,7545.8,6
360,SAT_161,"Paumalu, USA",8.07,1005.0,1919.4,7545.8,6
360,SAT_159,"Kapolei, USA",7.6,999.7,1954.8,7545.8,6
361,SAT_186,"North Pole, USA",67.65,1685.0,230.8,7338.9,6
361,SAT_190,"Deadhorse, USA",35.19,1314.5,743.5,7338.9,6
361,SAT_084,"Ushuaia, Argentina",26.06,1210.3,1016.1,7338.9,6
361,SAT_161,"Paumalu, USA",13.79,1070.3,1531.0,7338.9,6
361,SAT_159,"Kapolei, USA",13.11,1062.6,1570.6,7338.9,6
361,SAT_121,"Awarua, New Zeland",7.29,996.2,2012.1,7338.9,6
362,SAT_084,"Ushuaia, Argentina",42.68,1400.0,594.6,8188.0,7
362,SAT_186,"North Pole, USA",40.19,1371.6,633.0,8188.0,7
362,SAT_161,"Paumalu, USA",21.75,1161.1,1142.8,8188.0,7
362,SAT_159,"Kapolei, USA",20.6,1148.1,1189.1,8188.0,7
362,SAT_193,"Deadhorse, USA",16.82,1104.9,1387.6,8188.0,7
362,SAT_094,"Punta Arenas, Chile",9.72,1023.9,1847.7,8188.0,7
362,SAT_133,"Tahiti, French Polynesia",5.74,978.4,2123.8,8188.0,7
363,SAT_084,"Ushuaia, Argentina",73.09,1747.0,174.1,10828.0,9
363,SAT_161,"Paumalu, USA",34.18,1302.9,754.8,10828.0,9
363,SAT_160,"Kapolei, USA",33.6,1296.3,768.7,10828.0,9
363,SAT_089,"Punta Arenas, Chile",30.14,1256.9,889.3,10828.0,9
363,SAT_186,"North Pole, USA",25.0,1198.3,1036.2,10828.0,9
363,SAT_133,"Tahiti, French Polynesia",10.73,1035.4,1737.0,10828.0,9
363,SAT_072,"Cordoba, Argentina",9.84,1025.2,1817.0,10828.0,9
363,SAT_196,"Deadhorse, USA",6.84,991.1,2045.0,10828.0,9
363,SAT_008,"Columbus, USA",5.42,974.8,2163.0,10828.0,9
364,SAT_084,"Punta Arenas, Chile",83.57,1866.6,64.7,10907.1,8
364,SAT_161,"Paumalu, USA",56.01,1552.2,368.1,10907.1,8
364,SAT_082,"Ushuaia, Argentina",55.35,1544.6,388.5,10907.1,8
364,SAT_160,"Kapolei, USA",54.76,1537.9,384.8,10907.1,8
364,SAT_186,"Portland, USA",21.1,1153.8,1185.9,10907.1,8
364,SAT_133,"Tahiti, French Polynesia",17.32,1110.6,1350.6,10907.1,8
364,SAT_072,"Cordoba, Argentina",16.85,1105.2,1388.6,10907.1,8
364,SAT_009,"Columbus, USA",10.81,1036.3,1740.9,10907.1,8
365,SAT_161,"Paumalu, USA",84.23,1874.1,56.2,10114.6,7
365,SAT_160,"Kapolei, USA",81.39,1841.7,84.2,10114.6,7
365,SAT_084,"Punta Arenas, Chile",54.69,1537.0,398.0,10114.6,7
365,SAT_186,"Portland, USA",33.51,1295.3,782.7,10114.6,7
365,SAT_071,"Cordoba, Argentina",27.46,1226.3,957.1,10114.6,7
365,SAT_134,"Tahiti, French Polynesia",26.93,1220.2,963.8,10114.6,7
365,SAT_009,"Columbus, USA",18.13,1119.8,1318.4,10114.6,7
366,SAT_186,"Portland, USA",55.47,1545.9,381.0,9949.9,7
366,SAT_160,"Kapolei, USA",53.02,1518.0,409.6,9949.9,7
366,SAT_161,"Paumalu, USA",52.61,1513.4,415.6,9949.9,7
366,SAT_071,"Cordoba, Argentina",46.08,1438.8,525.8,9949.9,7
366,SAT_134,"Tahiti, French Polynesia",42.86,1402.1,576.8,9949.9,7
366,SAT_084,"Punta Arenas, Chile",32.56,1284.5,818.2,9949.9,7
366,SAT_009,"Columbus, USA",29.29,1247.2,896.8,9949.9,7
367,SAT_186,"Portland, USA",83.11,1861.4,68.2,11612.5,8
367,SAT_071,"Cordoba, Argentina",79.43,1819.3,105.7,11612.5,8
367,SAT_134,"Tahiti, French Polynesia",70.99,1723.1,192.3,11612.5,8
367,SAT_010,"Columbus, USA",48.76,1469.4,479.1,11612.5,8
367,SAT_160,"Kapolei, USA",32.68,1285.9,793.8,11612.5,8
367,SAT_162,"Paumalu, USA",31.11,1268.0,835.7,11612.5,8
367,SAT_084,"Punta Arenas, Chile",20.17,1143.1,1240.1,11612.5,8
367,SAT_021,"Pendergrass, USA",11.34,1042.4,1696.3,11612.5,8
368,SAT_010,"Columbus, USA",84.22,1874.1,57.0,12382.2,9
368,SAT_134,"Tahiti, French Polynesia",69.95,1711.2,203.7,12382.2,9
368,SAT_070,"Cordoba, Argentina",58.6,1581.7,340.3,12382.2,9
368,SAT_186,"Portland, USA",51.49,1500.5,437.7,12382.2,9
368,SAT_016,"Pendergrass, USA",30.77,1264.1,851.7,12382.2,9
368,SAT_160,"Kapolei, USA",20.91,1151.6,1180.7,12382.2,9
368,SAT_162,"Paumalu, USA",20.14,1142.7,1214.6,12382.2,9
368,SAT_177,"Mojave, USA",16.72,1103.8,1384.1,12382.2,9
368,SAT_084,"Punta Arenas, Chile",12.24,1052.6,1662.7,12382.2,9
369,SAT_012,"Pendergrass, USA",68.42,1693.8,221.4,10567.1,8
369,SAT_186,"Mojave, USA",55.19,1542.8,384.6,10567.1,8
369,SAT_009,"Columbus, USA",53.96,1528.8,401.5,10567.1,8
369,SAT_134,"Tahiti, French Polynesia",42.28,1395.4,588.5,10567.1,8
369,SAT_070,"Cordoba, Argentina",34.25,1303.8,766.0,10567.1,8
369,SAT_160,"Kapolei, USA",13.27,1064.4,1568.3,10567.1,8
369,SAT_163,"Paumalu, USA",12.26,1052.8,1632.3,10567.1,8
369,SAT_085,"Punta Arenas, Chile",6.35,985.4,2099.2,10567.1,8
370,SAT_186,"Mojave, USA",86.08,1895.2,38.7,7963.7,6
370,SAT_013,"Pendergrass, USA",69.51,1706.2,209.3,7963.7,6
370,SAT_134,"Tahiti, French Polynesia",26.63,1216.9,975.4,7963.7,6
370,SAT_070,"Cordoba, Argentina",20.88,1151.2,1197.3,7963.7,6
370,SAT_160,"Kapolei, USA",7.71,1001.0,1956.1,7963.7,6
370,SAT_163,"Paumalu, USA",7.04,993.3,2011.5,7963.7,6
371,SAT_186,"Mojave, USA",52.13,1507.9,428.1,5046.2,4
371,SAT_013,"Pendergrass, USA",40.36,1373.6,627.6,5046.2,4
371,SAT_134,"Tahiti, French Polynesia",17.13,1108.4,1362.6,5046.2,4
371,SAT_069,"Cordoba, Argentina",12.57,1056.4,1627.6,5046.2,4
372,SAT_186,"Mojave, USA",31.57,1273.2,832.9,4488.5,4
372,SAT_014,"Pendergrass, USA",24.49,1192.4,1051.8,4488.5,4
372,SAT_134,"Tahiti, French Polynesia",10.6,1033.9,1750.0,4488.5,4
372,SAT_069,"Cordoba, Argentina",6.66,989.0,2057.5,4488.5,4
373,SAT_185,"Mojave, USA",19.9,1140.1,1236.8,3202.5,3
373,SAT_014,"Pendergrass, USA",15.08,1085.0,1474.8,3202.5,3
373,SAT_134,"Tahiti, French Polynesia",5.65,977.4,2137.4,3202.5,3
374,SAT_185,"Mojave, USA",12.33,1053.6,1641.2,2065.1,2
374,SAT_015,"Pendergrass, USA",8.63,1011.4,1896.7,2065.1,2
375,SAT_184,"Mojave, USA",6.8,990.6,2045.1,990.6,1
385,SAT_090,"Mojave, USA",8.03,1004.6,1959.7,1004.6,1
386,SAT_090,"Mojave, USA",14.23,1075.3,1539.7,2053.3,2
386,SAT_112,"Pendergrass, USA",5.7,978.0,2152.1,2053.3,2
387,SAT_090,"Mojave, USA",23.06,1176.1,1120.0,3185.6,3
387,SAT_112,"Pendergrass, USA",10.77,1035.9,1758.2,3185.6,3
387,SAT_030,"Tahiti, French Polynesia",5.32,973.6,2185.3,3185.6,3
388,SAT_090,"Mojave, USA",37.42,1340.0,700.5,3489.8,3
388,SAT_113,"Pendergrass, USA",17.52,1112.8,1362.6,3489.8,3
388,SAT_030,"Tahiti, French Polynesia",10.87,1037.0,1751.5,3489.8,3
389,SAT_090,"Mojave, USA",63.65,1639.3,281.4,3987.6,3
389,SAT_114,"Pendergrass, USA",27.31,1224.6,969.5,3987.6,3
389,SAT_031,"Tahiti, French Polynesia",18.46,1123.6,1316.1,3987.6,3
390,SAT_090,"Mojave, USA",76.53,1786.2,137.5,7509.5,6
390,SAT_114,"Pendergrass, USA",43.73,1411.9,573.0,7509.5,6
390,SAT_031,"Tahiti, French Polynesia",30.23,1257.9,880.8,7509.5,6
390,SAT_171,"Cordoba, Argentina",9.42,1020.4,1865.0,7509.5,6
390,SAT_063,"Kapolei, USA",9.31,1019.1,1858.2,7509.5,6
390,SAT_066,"Paumalu, USA",8.83,1013.8,1894.8,7509.5,6
391,SAT_114,"Pendergrass, USA",72.08,1735.5,184.7,9204.9,7
391,SAT_031,"Tahiti, French Polynesia",51.23,1497.5,448.1,9204.9,7
391,SAT_090,"Mojave, USA",44.83,1424.6,555.8,9204.9,7
391,SAT_108,"Columbus, USA",30.98,1266.5,863.6,9204.9,7
391,SAT_063,"Kapolei, USA",16.26,1098.5,1422.5,9204.9,7
391,SAT_065,"Paumalu, USA",15.76,1092.7,1450.4,9204.9,7
391,SAT_171,"Cordoba, Argentina",15.48,1089.6,1479.3,9204.9,7
392,SAT_032,"Tahiti, French Polynesia",84.56,1877.9,54.6,11495.9,8
392,SAT_115,"Pendergrass, USA",68.96,1699.9,219.5,11495.9,8
392,SAT_090,"Portland, USA",66.28,1669.3,251.4,11495.9,8
392,SAT_112,"Columbus, USA",62.45,1625.6,296.5,11495.9,8
392,SAT_063,"Kapolei, USA",26.65,1217.0,987.6,11495.9,8
392,SAT_064,"Paumalu, USA",26.18,1211.8,1003.5,11495.9,8
392,SAT_170,"Cordoba, Argentina",24.07,1187.7,1089.7,11495.9,8
392,SAT_183,"Punta Arenas, Chile",8.21,1006.7,1973.2,11495.9,8
393,SAT_112,"Columbus, USA",79.49,1820.0,106.7,11685.8,8
393,SAT_090,"Portland, USA",73.89,1756.2,166.3,11685.8,8
393,SAT_032,"Tahiti, French Polynesia",52.63,1513.5,427.7,11685.8,8
393,SAT_063,"Kapolei, USA",44.55,1421.4,555.4,11685.8,8
393,SAT_064,"Paumalu, USA",42.91,1402.6,585.8,11685.8,8
393,SAT_117,"Pendergrass, USA",38.88,1356.6,669.8,11685.8,8
393,SAT_170,"Cordoba, Argentina",37.59,1341.9,702.4,11685.8,8
393,SAT_183,"Punta Arenas, Chile",14.08,1073.6,1575.0,11685.8,8
394,SAT_062,"Kapolei, USA",77.32,1795.2,128.1,11641.6,8
394,SAT_063,"Paumalu, USA",76.78,1789.1,133.8,11641.6,8
394,SAT_170,"Cordoba, Argentina",60.51,1603.5,323.0,11641.6,8
394,SAT_113,"Columbus, USA",48.0,1460.7,501.7,11641.6,8
394,SAT_090,"Portland, USA",43.46,1408.8,583.5,11641.6,8
394,SAT_032,"Tahiti, French Polynesia",30.98,1266.5,862.2,11641.6,8
394,SAT_183,"Punta Arenas, Chile",22.18,1166.1,1177.7,11641.6,8
394,SAT_120,"Pendergrass, USA",20.92,1151.7,1209.2,11641.6,8
395,SAT_169,"Cordoba, Argentina",81.6,1844.1,85.5,10985.1,8
395,SAT_062,"Kapolei, USA",60.1,1598.8,323.5,10985.1,8
395,SAT_063,"Paumalu, USA",59.94,1597.0,325.8,10985.1,8
395,SAT_183,"Punta Arenas, Chile",34.65,1308.4,782.1,10985.1,8
395,SAT_113,"Columbus, USA",30.02,1255.6,893.2,10985.1,8
395,SAT_090,"Portland, USA",26.71,1217.7,1000.4,10985.1,8
395,SAT_032,"Tahiti, French Polynesia",18.98,1129.5,1297.8,10985.1,8
395,SAT_123,"Pendergrass, USA",10.61,1034.0,1773.7,10985.1,8
396,SAT_183,"Punta Arenas, Chile",55.8,1549.7,391.9,10067.9,8
396,SAT_169,"Cordoba, Argentina",50.72,1491.7,461.2,10067.9,8
396,SAT_062,"Paumalu, USA",34.97,1312.0,754.3,10067.9,8
396,SAT_061,"Kapolei, USA",33.93,1300.1,779.5,10067.9,8
396,SAT_088,"North Pole, USA",21.73,1160.9,1186.0,10067.9,8
396,SAT_113,"Columbus, USA",19.29,1133.0,1288.4,10067.9,8
396,SAT_094,"Portland, USA",14.55,1079.0,1539.8,10067.9,8
396,SAT_032,"Tahiti, French Polynesia",11.26,1041.5,1733.5,10067.9,8
397,SAT_182,"Punta Arenas, Chile",83.07,1860.9,71.5,9789.1,8
397,SAT_088,"North Pole, USA",34.89,1311.1,768.2,9789.1,8
397,SAT_169,"Cordoba, Argentina",31.75,1275.3,849.2,9789.1,8
397,SAT_062,"Paumalu, USA",21.3,1156.0,1188.4,9789.1,8
397,SAT_061,"Kapolei, USA",20.88,1151.2,1205.8,9789.1,8
397,SAT_113,"Columbus, USA",12.09,1050.9,1684.6,9789.1,8
397,SAT_098,"Deadhorse, USA",8.2,1006.5,1970.6,9789.1,8
397,SAT_032,"Tahiti, French Polynesia",5.64,977.3,2169.2,9789.1,8
398,SAT_182,"Ushuaia, Argentina",78.49,1808.7,119.8,10922.2,9
398,SAT_088,"North Pole, USA",58.48,1580.3,350.7,10922.2,9
